pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_LAGGING_STRAND_SYNTHESIS,REACTOME_LAGGING_STRAND_SYNTHESIS,Reactome,CD8,SF_vs_PB_CD8,1.10699183,0.384505267,0.324933501,0.58101794,20,10,RFC2/PCNA/RPA3/FEN1/POLD3/DNA2/RFC3/POLD1/LIG1/RFC5,up,FALSE
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,Reactome,CD8,SF_vs_PB_CD8,1.07631809,0.281642253,0.325374029,0.58101794,76,32,VIM/CDKN1A/FASLG/SOCS1/ANXA1/FN1/IL10/MCL1/FSCN1/ITGB1/CCL2/AKT1/FOXO1/IL4R/ITGAX/BATF/TNF/VCAM1/JAK3/BCL6/ZEB1/VEGFA/IL2RG/IL13RA1/TYK2/ITGB2/IL13/POU2F1/TGFB1/HIF1A/STAT3/TNFRSF1B,up,FALSE
REACTOME_SIGNALING_BY_RETINOIC_ACID,REACTOME_SIGNALING_BY_RETINOIC_ACID,Reactome,CD8,SF_vs_PB_CD8,-1.09456698,-0.351383528,0.32571469,0.58101794,22,4,PDHX/PDK3/RARG/AKR1C3,down,FALSE
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,Reactome,CD8,SF_vs_PB_CD8,1.09689319,0.346145522,0.325838668,0.58101794,30,4,VIM/CD44/SHFM1/FABP5,up,FALSE
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,Reactome,CD8,SF_vs_PB_CD8,1.08716872,0.312780862,0.326750389,0.581495382,46,29,PLEKHA2/PIP4K2C/RUFY1/PIK3R6/PIP5K1C/PIK3CD/INPPL1/PIK3CG/PIK3CB/PI4K2B/PI4K2A/PIK3CA/RAB5A/MTMR1/MTMR9/PTPN13/MTMR3/SYNJ1/INPP5K/PIK3R3/PLEKHA3/PTEN/MTM1/PIK3R5/MTMR6/PIK3C2A/PIK3C2B/MTMR2/PIP4K2B,up,FALSE
REACTOME_EPHRIN_SIGNALING,REACTOME_EPHRIN_SIGNALING,Reactome,CD8,SF_vs_PB_CD8,1.1152587,0.432940059,0.326839244,0.581495382,13,8,RAC1/PAK1/GIT1/SRC/NCK2/SDCBP/ARHGEF7/PAK3,up,FALSE
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,Reactome,CD8,SF_vs_PB_CD8,1.13191949,0.524958605,0.327785483,0.582525825,7,3,HRAS/KRAS/NRAS,up,FALSE
REACTOME_DISEASES_OF_DNA_REPAIR,REACTOME_DISEASES_OF_DNA_REPAIR,Reactome,CD8,SF_vs_PB_CD8,1.08369055,0.307666926,0.328423377,0.582937113,49,21,BARD1/NEIL3/BRCA2/RFC2/RHNO1/RMI2/RAD51AP1/RBBP8/MLH1/RPA3/RMI1/RAD51/BRCA1/EXO1/BRIP1/DNA2/PALB2/RFC3/ATRIP/RFC5/OGG1,up,FALSE
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,Reactome,CD8,SF_vs_PB_CD8,1.10754481,0.407239666,0.328751554,0.582937113,16,7,CDK1/LIN37/TFDP1/RBL1/CCNA2/MYBL2/E2F1,up,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,REACTOME_SHC_MEDIATED_CASCADE_FGFR3,Reactome,CD8,SF_vs_PB_CD8,1.12804846,0.523163311,0.332242256,0.585986349,7,3,HRAS/KRAS/NRAS,up,FALSE
