pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,Reactome,Tcon,SF_vs_PB_Tcon,1.60470943,0.534418685,0.0221072089,0.0979640877,21,12,CD70/EDARADD/TNFRSF18/FASLG/TNFSF14/TNFSF4/TNFRSF9/TNFSF9/TNFSF8/TNFRSF1A/TNFSF13/TNFRSF1B,up,FALSE
REACTOME_INTERLEUKIN_15_SIGNALING,REACTOME_INTERLEUKIN_15_SIGNALING,Reactome,Tcon,SF_vs_PB_Tcon,1.63043419,0.604666228,0.0222850146,0.0984814481,14,8,IL2RB/IL15/GAB2/JAK3/SOS2/STAT3/IL2RG/IL15RA,up,FALSE
REACTOME_DAP12_INTERACTIONS,REACTOME_DAP12_INTERACTIONS,Reactome,Tcon,SF_vs_PB_Tcon,1.55560646,0.461659057,0.0223561466,0.0985258591,34,15,KRAS/SYK/NRAS/RAC1/BTK/CLEC5A/PLCG2/VAV2/CD300E/VAV3/TREM2/TYROBP/TREM1/HRAS/HLA-C,up,FALSE
REACTOME_ACTIVATION_OF_RAC1,REACTOME_ACTIVATION_OF_RAC1,Reactome,Tcon,SF_vs_PB_Tcon,1.63629649,0.688433134,0.0225854898,0.0992653817,9,6,RAC1/SOS2/PAK1/PAK2/NCK1/PAK3,up,FALSE
REACTOME_CS_GAG_BIOSYNTHESIS,REACTOME_CS_GAG_BIOSYNTHESIS,Reactome,Tcon,SF_vs_PB_Tcon,1.62635878,0.630093358,0.023348227,0.102338832,12,9,CHST12/CSGALNACT2/CHST11/CHST15/CHSY1/CHPF/CSPG4/CSGALNACT1/VCAN,up,FALSE
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,Reactome,Tcon,SF_vs_PB_Tcon,-1.42760146,-0.337407942,0.0234923118,0.102520316,81,34,POM121C/AAAS/UPF3B/U2AF2/NDC1/NUP54/FIP1L1/DDX39B/NUP133/THOC1/THOC2/NCBP1/WDR33/ZC3H11A/THOC5/NUP35/THOC7/CDC40/NUP160/NUP50/MAGOHB/CPSF4/POM121/NUPL2/SRSF6/NCBP2/NUP43/U2AF1L4/TPR/SRSF1/SRSF5/NUP210/NUP88/THOC3,down,FALSE
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,Reactome,Tcon,SF_vs_PB_Tcon,1.56795007,0.482785714,0.023579928,0.102520316,29,7,GNA15/RGS9/GNG2/GNB4/GNG4/GNB1/GNG5,up,FALSE
REACTOME_ACTIVATION_OF_SMO,REACTOME_ACTIVATION_OF_SMO,Reactome,Tcon,SF_vs_PB_Tcon,1.62822574,0.646192415,0.0236294174,0.102520316,11,7,KIF3A/EVC/IQCE/ARRB2/ADRBK1/EVC2/ARRB1,up,FALSE
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,Reactome,Tcon,SF_vs_PB_Tcon,-1.34840238,-0.288014763,0.0236562001,0.102520316,148,64,ISCU/SDHA/LYRM2/NDUFV3/C20orf24/TIMM21/COX16/TTC19/NDUFAF3/NFS1/MT-ND2/SDHD/C12orf73/NDUFV1/COX14/MT-CO2/CYC1/COX18/MT-ND6/NDUFAF7/COX15/NDUFA3/C17orf89/MT-ND1/MT-CYB/PYURF/ETFDH/UQCRFS1/UQCRH/UQCC1/MT-CO3/COX11/HSCB/NDUFAF6/UQCR10/TMEM186/COQ10A/COA5/COX4I1/ECSIT/TACO1/OXA1L/FOXRED1/PET117/UQCRB/NDUFB11/PNKD/NDUFB5/TMEM177/MT-ND3/UQCRC2/NDUFB9/MT-ND4/COX7C/TRAP1/SFXN4/SMIM20/SURF1/NDUFA12/TMEM261/LYRM7/COX7A2L/NDUFAF4/FXN,down,FALSE
REACTOME_CS_DS_DEGRADATION,REACTOME_CS_DS_DEGRADATION,Reactome,Tcon,SF_vs_PB_Tcon,1.62337739,0.614757583,0.0237074258,0.102520316,13,10,IDS/HYAL3/HEXB/GUSB/GLB1L2/GLB1/ARSB/CSPG4/VCAN/GLB1L,up,FALSE
