pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOCC_SYNAPTIC_MEMBRANE,GOCC_SYNAPTIC_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.5903977,0.368994286,0.00101648152,0.0123954274,170,48,SLC6A6/STX1A/AP2B1/NOTCH1/ATP2B4/LRP8/PSEN1/ITGA3/RGS9/CLSTN3/LRFN4/ATP2B1/AKAP5/RAC1/F2R/ENO2/FAIM2/SRGAP2/ERBB3/RIMS3/CHRNB1/STX2/LPAR2/CASK/DNM2/DLG3/PLXNB1/NETO2/SYT11/C1QA/ITGB1/FBXO45/DAG1/PDLIM4/RALA/ATG9A/PSENEN/CNIH2/SLC4A8/GNB5/ADORA2A/AKAP9/CFL1/FARP1/PICALM/GRIPAP1/RAB3GAP2/ZNRF2,up,FALSE
GOCC_WEIBEL_PALADE_BODY,GOCC_WEIBEL_PALADE_BODY,GO_CC,CD8,SF_vs_PB_CD8,1.75619539,0.899936412,0.00105257222,0.0126597043,5,2,RAB27A/ECE1,up,FALSE
GOCC_NUCLEAR_LAMINA,GOCC_NUCLEAR_LAMINA,GO_CC,CD8,SF_vs_PB_CD8,1.86879207,0.712844498,0.0010900059,0.012821286,14,10,LMNA/LMNB1/CASK/LMNB2/NARF/PCNA/RNF220/FAM111B/PRR14/EIF6,up,FALSE
GOCC_APICAL_PLASMA_MEMBRANE,GOCC_APICAL_PLASMA_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.56335647,0.356010832,0.00109521236,0.012821286,198,49,SLC6A6/CD44/CTSB/ATP1B1/MYO7A/NOTCH1/CD9/SLC1A1/EZR/IQGAP1/CIB1/TCIRG1/RAB27A/ANXA1/SLC4A2/GNA13/EPS15/SLC27A4/FN1/SLC2A1/ERBB3/SLC16A3/SLC7A5/CTSL/CLIC5/CEACAM1/BMPR2/SLC29A1/ENPEP/PLD2/PPAP2A/GNAS/STXBP2/SLC4A8/NHS/SLC4A11/PARD6G/ADAM17/MSN/MFSD10/RAPGEF2/NAALADL1/ATP1B3/MREG/ABCC1/SLC36A1/ATP6V1E1/ASPM/SAPCD2,up,FALSE
GOCC_CENTRIOLE,GOCC_CENTRIOLE,GO_CC,CD8,SF_vs_PB_CD8,1.6151282,0.382294986,0.00125489038,0.0144972863,146,52,CAPG/STARD9/AHI1/HSPA1A/RAB11A/KIF3A/CNTROB/CEP89/CEP85/DNM2/CCP110/CEP152/SSNA1/ENKD1/WDR34/TUBG1/C14orf80/ROCK1/CCDC92/CNTLN/CCDC88A/TOP2A/MICALL1/IFT81/C16orf80/ALMS1/HTT/AURKA/AZI1/SFI1/STIL/WDR90/KIF24/LRRCC1/AKNA/CENPJ/C16orf59/CEP128/FAM161A/KIAA0753/PLK4/WDR62/CEP55/PCM1/DCTN1/CEP120/NPHP4/NUBP1/CEP104/CEP350/RAB34/CCNF,up,FALSE
GOCC_PROTEASOME_ACCESSORY_COMPLEX,GOCC_PROTEASOME_ACCESSORY_COMPLEX,GO_CC,CD8,SF_vs_PB_CD8,1.8570944,0.61788624,0.00131740886,0.0148918938,24,10,PSMD8/PSMC1/PSMC3/ADRM1/PSMC2/PSMD14/PSMD10/PSMD9/PSMD1/PSMD7,up,FALSE
GOCC_PHAGOCYTIC_VESICLE,GOCC_PHAGOCYTIC_VESICLE,GO_CC,CD8,SF_vs_PB_CD8,1.61612858,0.390844775,0.00132297007,0.0148918938,126,48,VIM/MYO1C/CD82/NOD2/TCIRG1/ZYX/FMNL1/RAB11A/SRGAP2/RAB38/GSN/NCF4/DNM2/SYT11/RAB11FIP1/STXBP2/TAP1/ATP6V0B/LAMP2/RAB10/CDC42EP4/VAMP8/TAPBP/HLA-G/NCF1/HGS/CYBA/ADAM8/KIF5B/HLA-A/PLD4/STXBP3/RAB22A/MCOLN1/STX4/NCF2/TRIM14/APPL2/ZDHHC5/RAB34/UNC93B1/ITGAV/RAB31/RAB5A/LAMP1/SLC9A9/RAB11B/ATP6V0D1,up,FALSE
GOCC_MICROTUBULE_PLUS_END,GOCC_MICROTUBULE_PLUS_END,GO_CC,CD8,SF_vs_PB_CD8,1.85263481,0.61640246,0.00136941185,0.0152157871,24,14,TBCB/PDE4DIP/KIF18B/GAS2L1/NUMA1/CDK5RAP2/CKAP5/CLASP1/SPAG5/KNSTRN/CLIP1/DCTN1/MAPRE1/KIF2C,up,FALSE
GOCC_CONTRACTILE_MUSCLE_FIBER,GOCC_CONTRACTILE_MUSCLE_FIBER,GO_CC,CD8,SF_vs_PB_CD8,1.61080493,0.385176731,0.00138640429,0.0152157871,136,42,ACTN4/PLEC/AHNAK/SDC4/ATP2B4/CAB39/FKBP1A/PDLIM7/ILK/RYR1/MYL12B/SLC2A1/PDLIM1/CSRP1/HABP4/ENO1/PPP3CA/SCO2/TWF2/TPM4/TTN/PDE4DIP/DAG1/PDLIM4/TMOD3/CALM2/ASB2/PDE4B/SRI/PPP3CB/PARVB/SLC8A1/CORO1C/FKBP1B/PAK1/SYNE2/DNAJB6/PSMA6/TPM3/DEK/TNNI2/KAT2B,up,FALSE
GOCC_CILIARY_BASAL_BODY,GOCC_CILIARY_BASAL_BODY,GO_CC,CD8,SF_vs_PB_CD8,1.54305061,0.353935839,0.00160880245,0.0174386241,187,51,KIF20B/MAP4/NME7/EZR/CKAP2/SMAD7/ARHGAP35/RPGR/DFNB31/AHI1/B9D2/CNTROB/CEP89/CEP152/SSNA1/ENKD1/WDR34/TUBG1/CYLD/BBS7/MLF1/GNAI2/LRRC45/FAM184A/CCDC88A/AKT1/EVC/IFT81/C16orf80/MARK4/GNAI3/ALMS1/RILPL2/PIN1/AURKA/LUZP1/AZI1/CENPF/STIL/WDR90/CDK5RAP2/TTLL7/RAB3IP/WDR35/CENPJ/SPAG5/CEP128/FAM161A/TTLL4/PCM1/CDC45,up,FALSE
