population,database,gene_set,n_unique_set_genes,n_matched,n_matched_via_alias,n_alias_flagged_for_review,n_alias_rejected_ambiguous,n_expression_filtered,n_below_detection,n_absent_from_reference,set_size_resolved,n_alias_collapsed,reference_vocabulary_available,alias_pairs_applied,alias_pairs_flagged,alias_pairs_rejected,set_size_scored
CD8,WikiPathways,WP_4P163_COPY_NUMBER_VARIATION,32,23,3,0,0,4,0,2,26,0,TRUE,H3-3A->H3F3A/NICOL1->C4orf48/NSD2->WHSC1,->,->,26
CD8,WikiPathways,WP_5Q35_COPY_NUMBER_VARIATION,111,82,4,0,0,14,9,2,86,0,TRUE,ABRAXAS1->FAM175A/BABAM2->BRE/H2AX->H2AFX/H3-3A->H3F3A,->,->,86
CD8,WikiPathways,WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,106,71,11,0,1,16,4,3,82,0,TRUE,ATP5F1A->ATP5A1/ATP5F1B->ATP5B/ATP5F1D->ATP5D/ATP5F1E->ATP5E/ATP5MC1->ATP5G1/ATP5MC2->ATP5G2/ATP5MC3->ATP5G3/ATP5PB->ATP5F1/ATP5PO->ATP5O/BUD23->WBSCR22/H2AX->H2AFX,->,FZD9->FZD3,82
CD8,WikiPathways,WP_7Q1123_DISTAL_COPY_NUMBER_VARIATION,22,16,0,0,0,2,2,2,16,0,TRUE,->,->,->,16
CD8,WikiPathways,WP_8P231_COPY_NUMBER_VARIATION_SYNDROME,54,34,1,0,0,8,10,1,35,0,TRUE,CGAS->MB21D1,->,->,35
CD8,WikiPathways,WP_8Q1123_RB1CC1_COPY_NUMBER_VARIATION,16,14,1,0,0,1,0,0,15,0,TRUE,ATG101->C12orf44,->,->,15
CD8,WikiPathways,WP_ADIPOGENESIS,131,84,0,0,0,24,22,1,84,0,TRUE,->,->,->,84
CD8,WikiPathways,WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY,75,40,2,0,0,18,14,1,42,0,TRUE,MCUB->CCDC109B/SARAF->TMEM66,->,->,42
CD8,WikiPathways,WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,16,13,0,0,1,2,0,0,13,0,TRUE,->,->,MYL1->MLC1,13
CD8,WikiPathways,WP_ALANINE_AND_ASPARTATE_METABOLISM,12,5,1,0,0,4,2,0,6,0,TRUE,DARS1->DARS,->,->,6
CD8,WikiPathways,WP_ALBUTEROL_AND_BUDESONIDE_THERAPY_FOR_ASTHMA,26,16,0,0,2,5,3,0,16,0,TRUE,->,->,ADCY8->ADCY3/MYL1->MLC1,16
CD8,WikiPathways,WP_ALLOGRAFT_REJECTION,89,64,1,0,0,12,12,0,65,0,TRUE,HARS1->HARS,->,->,65
CD8,WikiPathways,WP_ALSTROM_SYNDROME,34,28,2,0,0,2,1,1,30,0,TRUE,CIMAP3->PIFO/IFT25->HSPB11,->,->,30
CD8,WikiPathways,WP_ALZHEIMERS_DISEASE,261,191,1,0,1,43,23,2,192,0,TRUE,ATG101->C12orf44,->,FZD9->FZD3,192
CD8,WikiPathways,WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,326,192,1,0,1,43,23,66,193,0,TRUE,ATG101->C12orf44,->,FZD9->FZD3,193
CD8,WikiPathways,WP_AMINO_ACID_METABOLISM,91,56,4,0,1,19,8,3,60,0,TRUE,IARS1->IARS/MMUT->MUT/RARS1->RARS/WARS1->WARS,->,TDO2->TPH2,60
CD8,WikiPathways,WP_AMINO_ACID_TRANSPORT_DEFECTS_IEMS,9,5,0,0,0,2,2,0,5,0,TRUE,->,->,->,5
CD8,WikiPathways,WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER,114,93,1,0,1,8,10,1,94,0,TRUE,MRE11->MRE11A,->,MMP1->CLGN,94
CD8,WikiPathways,WP_ANDROGEN_RECEPTOR_SIGNALING,91,79,3,0,1,4,3,1,82,0,TRUE,PLPP1->PPAP2A/RACK1->GNB2L1/TLE5->AES,->,BUB1B-PAK6->PAK6,82
CD8,WikiPathways,WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY,132,103,0,0,0,12,15,2,103,0,TRUE,->,->,->,103
CD8,WikiPathways,WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY,28,18,1,0,0,4,4,1,19,0,TRUE,RACK1->GNB2L1,->,->,19
CD8,WikiPathways,WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY,32,19,0,0,1,8,3,1,19,0,TRUE,->,->,MMP1->CLGN,19
