pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOMF_SODIUM_BICARBONATE_SYMPORTER_ACTIVITY,GOMF_SODIUM_BICARBONATE_SYMPORTER_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.668153014,0.335720265,0.857514016,0.961032445,5,3,SLC4A8/SLC4A4/SLC4A10,up,FALSE
GOMF_N_ACETYLTRANSFERASE_ACTIVITY,GOMF_N_ACETYLTRANSFERASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.77026693,0.206558344,0.858459616,0.961032445,55,17,HGSNAT/NAA50/KAT2B/NCOA3/ESCO2/NCOA1/EP300/BLOC1S1/BRCA2/NAA20/GTF3C4/HAT1/BRD1/NAGS/NAT14/ARRB1/BAZ1A,up,FALSE
GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY,GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.668434581,-0.33066309,0.85857696,0.961032445,5,2,OCRL/INPP5B,down,FALSE
GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY,GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.724460436,0.231777462,0.860988599,0.96230049,25,10,PITPNA/GLTP/SCP2/PRELID2/PITPNM1/OSBPL11/ABCA3/TMEM63B/PLTP/OSBPL8,up,FALSE
GOMF_MUTSALPHA_COMPLEX_BINDING,GOMF_MUTSALPHA_COMPLEX_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,-0.674261234,-0.299492722,0.861077695,0.96230049,7,5,MCM8/MCM9/ATR/MUTYH/PMS2,down,FALSE
GOMF_AMP_BINDING,GOMF_AMP_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,-0.672866456,-0.298873191,0.862550297,0.962750689,7,3,ACSS1/APRT/PRKAG2,down,FALSE
GOMF_NUCLEASE_ACTIVITY,GOMF_NUCLEASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.855582502,-0.176926931,0.862849053,0.962750689,186,35,TEFM/AEN/DCP2/CNOT2/SETMAR/EXOSC2/DNASE1/ERCC4/DXO/DIS3L2/EXOSC1/FAN1/NOB1/NTHL1/POLB/PMS2/EXOSC8/DFFB/NUDT12/TSEN2/TSEN34/APLF/PAN2/EXOSC5/CNOT7/RPS3/CNOT8/HMGA1/POP5/APEX1/ZRANB3/REXO4/G3BP1/PLD6/RNASET2,down,FALSE
GOMF_INSULIN_RECEPTOR_SUBSTRATE_BINDING,GOMF_INSULIN_RECEPTOR_SUBSTRATE_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,-0.687005578,-0.264554511,0.863566447,0.962787631,11,5,PRKCZ/PIK3R1/NCL/GRB2/IGF1R,down,FALSE
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA,GO_MF,Tcon,SF_vs_PB_Tcon,-0.864612396,-0.174651379,0.865262675,0.963468753,222,49,POLH/MUTYH/LIG1/XRCC5/SND1/TERF1/MLH3/TATDN3/EXOG/EXD2/REV3L/TATDN1/RECQL5/TET1/ATRX/TEFM/CHD2/AEN/SETMAR/PMS1/DNASE1/ALKBH3/ERCC4/HELB/POLM/POLG2/MSH3/FAN1/NTHL1/POLB/CHTF8/PMS2/CRY2/POLL/HELQ/DFFB/REV1/APLF/RAD51B/CHD7/RPS3/HMGA1/APEX1/ALKBH2/ZRANB3/G3BP1/TP53/DNMT3A/MORC2,down,FALSE
GOMF_PROTEIN_FOLDING_CHAPERONE_BINDING,GOMF_PROTEIN_FOLDING_CHAPERONE_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,0.806506688,0.190596627,0.865546911,0.963468753,112,16,MVD/PRNP/DNAJC1/CLU/RNF207/TBCD/DNAJC10/CDK1/SNCA/PPP5C/HSPA2/NOD2/DNAJB6/DNAJC9/TFRC/GRN,up,FALSE
