pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOMF_HISTONE_H4R3_METHYLTRANSFERASE_ACTIVITY,GOMF_HISTONE_H4R3_METHYLTRANSFERASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.43714388,-0.71409615,0.0881718132,0.393466634,5,4,PRMT1/PRMT7/PRMT3/PRMT5,down,FALSE
GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY,GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.40309007,0.5069637,0.0881811748,0.393466634,17,6,ABCG1/PCTP/PITPNA/PITPNM1/ATP8B2/TMEM63B,up,FALSE
GOMF_COPPER_ION_BINDING,GOMF_COPPER_ION_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.34704809,0.404323938,0.0904694503,0.402403549,37,14,ANG/GPC1/MT3/SNAI3/SCO2/COX17/PAM/SNCA/ATP13A2/RNF7/LACC1/SLC31A1/ADNP/PRNP,up,FALSE
GOMF_SIRNA_BINDING,GOMF_SIRNA_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.41754577,0.611176594,0.0908525885,0.402836949,9,5,MBD2/AGO2/DICER1/FMR1/PRKRA,up,FALSE
GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.29992243,0.348254695,0.0916846062,0.405251708,66,11,DUSP4/PTPN7/DUSP6/PTPRN2/DUSP18/DUSP10/DUSP22/PTPRJ/DUSP3/SSH1/PTPRF,up,FALSE
GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING,GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.41588512,0.631806105,0.0919732749,0.405257243,8,7,FZR1/FBXO5/CLSPN/CCNF/UBE2S/PLK1/PTEN,up,FALSE
GOMF_CARGO_ADAPTOR_ACTIVITY,GOMF_CARGO_ADAPTOR_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.37079417,0.454784215,0.0931147313,0.409008633,24,5,AP1S1/AP2B1/HIP1/AP4M1/AP1G2,up,FALSE
GOMF_PROTEOGLYCAN_SULFOTRANSFERASE_ACTIVITY,GOMF_PROTEOGLYCAN_SULFOTRANSFERASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.41129745,0.589480442,0.0940717204,0.410334664,10,4,CHST11/CHST1/HS3ST3B1/CHST12,up,FALSE
GOMF_PORIN_ACTIVITY,GOMF_PORIN_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.40626475,0.683259397,0.0944669114,0.410334664,6,3,VDAC1/BAK1/TOMM40L,up,FALSE
GOMF_BETA_TUBULIN_BINDING,GOMF_BETA_TUBULIN_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.33654362,0.396880336,0.094588014,0.410334664,39,16,TBCD/PDCD5/RACGAP1/SYT11/MAP1S/ARL8A/TAOK1/HTT/SMC3/GABARAPL1/SNCA/TTLL7/ADNP/EML4/HDAC6/GABARAP,up,FALSE
GOMF_MDM2_MDM4_FAMILY_PROTEIN_BINDING,GOMF_MDM2_MDM4_FAMILY_PROTEIN_BINDING,GO_MF,CD8,SF_vs_PB_CD8,-1.41201136,-0.536611013,0.0948636139,0.410334664,12,4,TP53/RPS15/RPS20/RPL37,down,FALSE
GOMF_INTRACELLULARLY_GATED_CALCIUM_CHANNEL_ACTIVITY,GOMF_INTRACELLULARLY_GATED_CALCIUM_CHANNEL_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.40400394,0.557407735,0.0948717025,0.410334664,12,7,RYR1/ITPR3/TPCN2/ITPR1/MCOLN2/TRPM2/MCOLN1,up,FALSE
GOMF_PROTEIN_HORMONE_RECEPTOR_ACTIVITY,GOMF_PROTEIN_HORMONE_RECEPTOR_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.43008586,-0.614190208,0.0952464365,0.410695643,8,4,LGR6/TSHR/IGF1R/CMKLR1,down,FALSE
GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY,GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.38836861,-0.486313336,0.0988318827,0.424856569,16,6,P4HB/PDIA3/CRELD1/PDIA4/PDIA5/ERP29,down,FALSE
GOMF_DEUBIQUITINASE_ACTIVATOR_ACTIVITY,GOMF_DEUBIQUITINASE_ACTIVATOR_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.39043262,0.711996963,0.099571493,0.42673497,5,2,TANK/DMWD,up,FALSE
GOMF_AMINOPEPTIDASE_ACTIVITY,GOMF_AMINOPEPTIDASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.32177639,-0.380323698,0.100960253,0.429648284,34,6,PEPD/DPP4/XPNPEP2/TPP2/LTA4H/METAP1D,down,FALSE
GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.37080005,0.481816142,0.101150316,0.429648284,19,7,GALNT6/GALNT1/GALNT2/CSGALNACT1/B4GALNT1/CSGALNACT2/CHSY1,up,FALSE
GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING,GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.36737254,0.468388726,0.101165412,0.429648284,21,9,EZR/CDKN2A/HSPA1A/GAPDH/FKBP8/CLTC/NUMA1/NCOA3/KEAP1,up,FALSE
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.38809183,0.538860814,0.101984376,0.431825738,13,6,CSTB/PTTG1/CAST/SNCA/CST3/NAIP,up,FALSE
GOMF_IGG_RECEPTOR_ACTIVITY,GOMF_IGG_RECEPTOR_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.40973745,-0.700478285,0.104348755,0.440257182,5,2,FCGR3B/FCGR3A,down,FALSE
GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY,GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.31753796,0.389128403,0.104843706,0.440257182,40,13,ABCG1/ATP10D/ATP8B4/SERINC2/ANO9/PLSCR1/ATG9A/CLPTM1L/ATP8B2/ATP8B3/ATP11B/VMP1/TMEM63B,up,FALSE
GOMF_LIGAND_GATED_CALCIUM_CHANNEL_ACTIVITY,GOMF_LIGAND_GATED_CALCIUM_CHANNEL_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.38153656,0.525489458,0.10491235,0.440257182,14,10,RYR1/ITPR3/TPCN2/ITPR1/MCOLN2/TRPM2/MCOLN1/P2RX1/PKD2/RYR2,up,FALSE
GOMF_PEPTIDASE_INHIBITOR_ACTIVITY,GOMF_PEPTIDASE_INHIBITOR_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.28170015,0.348177373,0.10719193,0.448488492,61,13,ANXA2/SERPINB8/CRIM1/HMSD/SPINT1/CSTB/PTTG1/GAPDH/TIMP2/LXN/CAST/SPOCK2/CD109,up,FALSE
GOMF_U6_SNRNA_BINDING,GOMF_U6_SNRNA_BINDING,GO_MF,CD8,SF_vs_PB_CD8,-1.38167999,-0.512617462,0.107814157,0.449757283,13,6,PRPF8/TUT1/EIF5A/LSM4/LSM3/METTL16,down,FALSE
GOMF_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY,GOMF_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.38617747,0.61854975,0.10872246,0.452208464,8,5,DCTPP1/NUDT1/NUDT16/ASMTL/ITPA,up,FALSE
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS,GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS,GO_MF,CD8,SF_vs_PB_CD8,-1.29655142,-0.363472951,0.109588366,0.452962686,38,16,FARSA/EARS2/LARS2/FARSB/NARS/FARS2/TARS2/NARS2/SARS2/IARS/AARS2/YARS2/QARS/LARS/KARS/MARS2,down,FALSE
GOMF_PROTEIN_TRANSPORTER_ACTIVITY,GOMF_PROTEIN_TRANSPORTER_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.29494793,-0.358776479,0.109695841,0.452962686,40,9,ABCA1/SEC61A1/TOMM20/TOMM7/TIMM9/IGF1R/TOMM22/M6PR/SORL1,down,FALSE
GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY,GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.3777748,-0.511168597,0.109867545,0.452962686,13,9,PUS1/PUS3/TRUB2/TRUB1/RPUSD2/RPUSD3/PUS7L/DKC1/RPUSD4,down,FALSE
GOMF_METALLOEXOPEPTIDASE_ACTIVITY,GOMF_METALLOEXOPEPTIDASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,-1.28182373,-0.34952581,0.113291503,0.465717258,43,10,ERAP1/MME/AEBP1/PEPD/DPEP2/AGTPBP1/XPNPEP2/ADAM10/LTA4H/METAP1D,down,FALSE
GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY,GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.37409951,0.559058303,0.113668882,0.465910244,11,3,SLC6A6/SLC1A1/SLC10A3,up,FALSE
GOMF_ADP_PHOSPHATASE_ACTIVITY,GOMF_ADP_PHOSPHATASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.36815691,0.700590271,0.114682003,0.468700359,5,2,ENTPD1/CANT1,up,FALSE
GOMF_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING,GOMF_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.36078579,0.517596571,0.116313147,0.471799796,14,7,PHLDA3/SESTD1/SNX24/SH3PXD2A/TOM1/SAP30L/WIPI2,up,FALSE
GOMF_MONOSACCHARIDE_BINDING,GOMF_MONOSACCHARIDE_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.29231516,0.372476624,0.116585463,0.471799796,45,16,SLC2A8/FUOM/LGALS9/PLOD3/GALK1/PFKL/GPI/PAM/CLEC10A/BSG/P4HA2/PHYH/KHK/ENG/LEPRE1/ALDOA,up,FALSE
GOMF_TROPOMYOSIN_BINDING,GOMF_TROPOMYOSIN_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.37268842,0.637608733,0.116748166,0.471799796,7,4,S100A6/TMOD3/NEBL/TMOD2,up,FALSE
