pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,Reactome,Treg,SF_vs_PB_Treg,0.719870632,0.289654358,0.823516937,0.93574254,11,3,LTBP3/EMILIN2/FN1,up,FALSE
REACTOME_MET_ACTIVATES_RAS_SIGNALING,REACTOME_MET_ACTIVATES_RAS_SIGNALING,Reactome,Treg,SF_vs_PB_Treg,0.714283469,0.304840975,0.823834399,0.93574254,9,3,KRAS/NRAS/HRAS,up,FALSE
REACTOME_HEME_BIOSYNTHESIS,REACTOME_HEME_BIOSYNTHESIS,Reactome,Treg,SF_vs_PB_Treg,0.721335363,0.283532509,0.825302129,0.936732814,12,5,FECH/ALAS1/PPOX/HMBS/UROS,up,FALSE
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,Reactome,Treg,SF_vs_PB_Treg,0.739073096,0.257022281,0.826719353,0.937242649,19,8,TINF2/POLD3/BLM/RPA3/PCNA/POLD2/FEN1/ACD,up,FALSE
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,Reactome,Treg,SF_vs_PB_Treg,-0.778257376,-0.226191854,0.829043955,0.937242649,34,7,NUP133/RANBP2/NUP43/POM121/NUP210/TPR/NUP88,down,FALSE
REACTOME_FGFR2_ALTERNATIVE_SPLICING,REACTOME_FGFR2_ALTERNATIVE_SPLICING,Reactome,Treg,SF_vs_PB_Treg,0.746920418,0.247632603,0.829128312,0.937242649,23,4,POLR2K/POLR2L/POLR2E/POLR2G,up,FALSE
REACTOME_INTRA_GOLGI_TRAFFIC,REACTOME_INTRA_GOLGI_TRAFFIC,Reactome,Treg,SF_vs_PB_Treg,-0.785057498,-0.221012955,0.829154233,0.937242649,39,16,NAPB/NSF/COG4/COG6/COG2/VTI1A/MAN1A2/COG5/BET1L/MAN2A1/RAB33B/MAN1C1/STX16/COG3/CUX1/RAB30,down,FALSE
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,Reactome,Treg,SF_vs_PB_Treg,0.711409813,0.294577821,0.830369437,0.937242649,10,5,SMC3/SMC1A/STAG1/CDCA5/ESCO2,up,FALSE
REACTOME_DAG1_CORE_M3_GLYCOSYLATIONS,REACTOME_DAG1_CORE_M3_GLYCOSYLATIONS,Reactome,Treg,SF_vs_PB_Treg,0.694731491,0.33295219,0.830381739,0.937242649,6,6,DAG1/B3GALNT2/POMT2/POMK/POMGNT2/POMT1,up,FALSE
REACTOME_MAPLE_SYRUP_URINE_DISEASE,REACTOME_MAPLE_SYRUP_URINE_DISEASE,Reactome,Treg,SF_vs_PB_Treg,-0.699453479,-0.352958409,0.830552249,0.937242649,5,2,DBT/BCKDHB,down,FALSE
