"population","database","pathway_id","direction","nes","padj","padj_pooled","set_size","n_tests_in_db","n_tests_pooled","n_sig_pooled_in_database","n_sig_per_database_only"
"Treg","GO_MF","GOMF_HEXOSYLTRANSFERASE_ACTIVITY","up",1.54830754,0.0641170157,0.03547051,120,1375,11236,107,76
"Treg","GO_MF","GOMF_KINASE_REGULATOR_ACTIVITY","up",1.44652389,0.0641170157,0.0357701626,229,1375,11236,107,76
"Treg","GO_MF","GOMF_ATPASE_BINDING","up",1.64836156,0.0641170157,0.0359296347,63,1375,11236,107,76
"Treg","GO_MF","GOMF_CALMODULIN_BINDING","up",1.55116024,0.0645229262,0.0363353752,119,1375,11236,107,76
"Treg","GO_MF","GOMF_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY","up",1.78312477,0.066177098,0.0374475739,9,1375,11236,107,76
"Treg","GO_MF","GOMF_NUCLEAR_RETINOIC_ACID_RECEPTOR_BINDING","up",1.78593203,0.0665080999,0.037814301,21,1375,11236,107,76
"Treg","GO_MF","GOMF_L_AMINO_ACID_N_ACETYLTRANSFERASE_ACTIVITY","up",1.70673897,0.0675301654,0.0389333988,5,1375,11236,107,76
"Treg","GO_MF","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING","up",1.3745842,0.0675301654,0.0389528439,374,1375,11236,107,76
"Treg","GO_MF","GOMF_PHOSPHATASE_REGULATOR_ACTIVITY","up",1.57568451,0.0700701186,0.0403640918,91,1375,11236,107,76
"Treg","GO_MF","GOMF_MRNA_5_UTR_BINDING","down",-1.76168256,0.0779653138,0.0441772905,21,1375,11236,107,76
"Treg","GO_MF","GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","up",1.7628381,0.0779653138,0.0444753318,9,1375,11236,107,76
"Treg","GO_MF","GOMF_MYOSIN_HEAVY_CHAIN_BINDING","up",1.72486044,0.0779653138,0.044477879,6,1375,11236,107,76
"Treg","GO_MF","GOMF_INTRAMOLECULAR_PHOSPHOTRANSFERASE_ACTIVITY","up",1.7606281,0.0779653138,0.0447719411,9,1375,11236,107,76
"Treg","GO_MF","GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY","up",1.57619288,0.0786590175,0.0455297462,83,1375,11236,107,76
"Treg","GO_MF","GOMF_DEATH_DOMAIN_BINDING","up",1.73993004,0.0793030035,0.0460964341,7,1375,11236,107,76
"Treg","GO_MF","GOMF_IRON_ION_BINDING","up",1.60012395,0.0794236127,0.0464284524,71,1375,11236,107,76
"Treg","GO_MF","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY","down",-1.77569933,0.0800194858,0.047154812,13,1375,11236,107,76
"Treg","GO_MF","GOMF_SNARE_BINDING","up",1.59003673,0.0800194858,0.0474742157,75,1375,11236,107,76
"Treg","GO_MF","GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","up",1.61846026,0.0846777352,0.0497241475,61,1375,11236,107,76
"Treg","Hallmark","HALLMARK_MTORC1_SIGNALING","up",2.55359919,2.28832175e-16,2.70648244e-15,188,50,11236,28,31
"Treg","Hallmark","HALLMARK_IL2_STAT5_SIGNALING","up",2.58912226,6.43095413e-16,1.37634668e-14,167,50,11236,28,31
"Treg","Hallmark","HALLMARK_INTERFERON_GAMMA_RESPONSE","up",2.54547707,8.55844113e-16,2.62261758e-14,178,50,11236,28,31
"Treg","Hallmark","HALLMARK_GLYCOLYSIS","up",2.34181021,9.70999419e-11,1.74562392e-09,145,50,11236,28,31
"Treg","Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB","up",2.28051953,1.18460846e-10,2.55966551e-09,175,50,11236,28,31
"Treg","Hallmark","HALLMARK_INFLAMMATORY_RESPONSE","up",2.32334991,1.96299989e-10,4.56336554e-09,141,50,11236,28,31
"Treg","Hallmark","HALLMARK_ALLOGRAFT_REJECTION","up",2.22896058,1.16212107e-09,2.28507867e-08,167,50,11236,28,31
"Treg","Hallmark","HALLMARK_INTERFERON_ALPHA_RESPONSE","up",2.35497011,2.16965278e-09,4.48335055e-08,91,50,11236,28,31
"Treg","Hallmark","HALLMARK_APOPTOSIS","up",2.26387251,2.37704738e-09,5.8061966e-08,136,50,11236,28,31
"Treg","Hallmark","HALLMARK_HYPOXIA","up",2.2562687,2.37704738e-09,5.8061966e-08,139,50,11236,28,31
"Treg","Hallmark","HALLMARK_CHOLESTEROL_HOMEOSTASIS","up",2.42398325,6.41075301e-09,1.50922558e-07,63,50,11236,28,31
"Treg","Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","up",2.28161078,1.17572373e-08,2.70073793e-07,90,50,11236,28,31
"Treg","Hallmark","HALLMARK_COAGULATION","up",2.30145772,1.84607683e-07,3.0994569e-06,66,50,11236,28,31
"Treg","Hallmark","HALLMARK_ADIPOGENESIS","up",2.03620395,4.54406592e-07,7.65051626e-06,157,50,11236,28,31
"Treg","Hallmark","HALLMARK_COMPLEMENT","up",2.03751958,4.54406592e-07,7.77519665e-06,146,50,11236,28,31
"Treg","Hallmark","HALLMARK_IL6_JAK_STAT3_SIGNALING","up",2.19081511,9.69990932e-07,1.62972981e-05,68,50,11236,28,31
"Treg","Hallmark","HALLMARK_XENOBIOTIC_METABOLISM","up",1.92579678,3.09223767e-05,0.000312515609,126,50,11236,28,31
"Treg","Hallmark","HALLMARK_OXIDATIVE_PHOSPHORYLATION","up",1.7933972,4.66687296e-05,0.000455373593,179,50,11236,28,31
"Treg","Hallmark","HALLMARK_PROTEIN_SECRETION","up",1.96073159,5.80181306e-05,0.000569468625,88,50,11236,28,31
"Treg","Hallmark","HALLMARK_ESTROGEN_RESPONSE_LATE","up",1.83969458,7.37694498e-05,0.000719196129,123,50,11236,28,31
"Treg","Hallmark","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","up",2.07571713,9.98020545e-05,0.000980925226,45,50,11236,28,31
"Treg","Hallmark","HALLMARK_FATTY_ACID_METABOLISM","up",1.82170251,9.98020545e-05,0.000980925226,123,50,11236,28,31
"Treg","Hallmark","HALLMARK_P53_PATHWAY","up",1.73077846,0.000156302663,0.00146351393,168,50,11236,28,31
"Treg","Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","up",1.71911964,0.00126785563,0.00845228731,103,50,11236,28,31
"Treg","Hallmark","HALLMARK_KRAS_SIGNALING_UP","up",1.67656381,0.00176387387,0.0113510233,123,50,11236,28,31
"Treg","Hallmark","HALLMARK_HEME_METABOLISM","up",1.60406305,0.00273570797,0.0162935532,146,50,11236,28,31
"Treg","Hallmark","HALLMARK_UV_RESPONSE_UP","up",1.62157305,0.00341000893,0.0199134019,117,50,11236,28,31
"Treg","Hallmark","HALLMARK_PEROXISOME","up",1.63179548,0.00544293833,0.0285213978,84,50,11236,28,31
"Treg","KEGG","KEGG_RIBOSOME","down",-3.345842,2.56680491e-28,3.11790487e-27,85,185,11236,37,41
"Treg","KEGG","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","up",2.32862043,5.1812534e-10,1.39859611e-09,149,185,11236,37,41
"Treg","KEGG","KEGG_LYSOSOME","up",2.34191883,4.47757621e-08,8.49831863e-08,108,185,11236,37,41
"Treg","KEGG","KEGG_TYPE_I_DIABETES_MELLITUS","up",2.50946524,6.19060336e-08,1.44610435e-07,35,185,11236,37,41
"Treg","KEGG","KEGG_GRAFT_VERSUS_HOST_DISEASE","up",2.51203802,8.74526954e-08,2.70073793e-07,31,185,11236,37,41
"Treg","KEGG","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","up",2.413858,8.74526954e-08,2.70073793e-07,59,185,11236,37,41
"Treg","KEGG","KEGG_AUTOIMMUNE_THYROID_DISEASE","up",2.47925426,1.01189454e-07,3.3874241e-07,35,185,11236,37,41
"Treg","KEGG","KEGG_ALLOGRAFT_REJECTION","up",2.47620214,1.41719332e-07,5.28016027e-07,33,185,11236,37,41
"Treg","KEGG","KEGG_VIRAL_MYOCARDITIS","up",2.38215192,1.41719332e-07,5.69603565e-07,54,185,11236,37,41
"Treg","KEGG","KEGG_ASTHMA","up",2.39272826,8.54251016e-07,3.05194417e-06,21,185,11236,37,41
"Treg","KEGG","KEGG_PROTEASOME","up",2.34512903,2.18651171e-06,7.54927927e-06,41,185,11236,37,41
"Treg","KEGG","KEGG_CELL_ADHESION_MOLECULES_CAMS","up",2.11017032,4.57424423e-05,0.000108947977,77,185,11236,37,41
"Treg","KEGG","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS","up",2.1428994,0.000180478007,0.00036166911,36,185,11236,37,41
"Treg","KEGG","KEGG_HEMATOPOIETIC_CELL_LINEAGE","up",2.06433602,0.000218333856,0.000449509703,58,185,11236,37,41
"Treg","KEGG","KEGG_ENDOCYTOSIS","up",1.82561782,0.000225234981,0.000486244442,146,185,11236,37,41
"Treg","KEGG","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","up",2.03308543,0.00128876362,0.00214815047,40,185,11236,37,41
"Treg","KEGG","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","up",1.97090334,0.00231726515,0.0037325585,37,185,11236,37,41
"Treg","KEGG","KEGG_JAK_STAT_SIGNALING_PATHWAY","up",1.80755065,0.00261467838,0.00431138945,97,185,11236,37,41
"Treg","KEGG","KEGG_LEISHMANIA_INFECTION","up",1.85896236,0.00342292136,0.00547083135,60,185,11236,37,41
"Treg","KEGG","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","up",1.95481679,0.00432930825,0.00682139637,23,185,11236,37,41
"Treg","KEGG","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","up",1.87015284,0.00512992488,0.00814381413,38,185,11236,37,41
"Treg","KEGG","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","up",1.78378869,0.00881988842,0.0129957563,53,185,11236,37,41
"Treg","KEGG","KEGG_PRION_DISEASES","up",1.84967684,0.0117087753,0.0166051605,24,185,11236,37,41
"Treg","KEGG","KEGG_CARDIAC_MUSCLE_CONTRACTION","up",1.78317004,0.0120726746,0.017510102,44,185,11236,37,41
"Treg","KEGG","KEGG_CHEMOKINE_SIGNALING_PATHWAY","up",1.59312501,0.0129605763,0.0191990818,134,185,11236,37,41
"Treg","KEGG","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","up",1.75762698,0.0166600012,0.023560127,43,185,11236,37,41
"Treg","KEGG","KEGG_TYROSINE_METABOLISM","up",1.85629644,0.0166600012,0.0242843383,15,185,11236,37,41
"Treg","KEGG","KEGG_INSULIN_SIGNALING_PATHWAY","up",1.60714046,0.0168015926,0.0249323874,105,185,11236,37,41
"Treg","KEGG","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","up",1.77867178,0.0175023979,0.0273203158,27,185,11236,37,41
"Treg","KEGG","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","up",1.75908998,0.0175023979,0.0273203158,36,185,11236,37,41
"Treg","KEGG","KEGG_RIBOFLAVIN_METABOLISM","up",1.83855573,0.0175023979,0.0276924848,12,185,11236,37,41
"Treg","KEGG","KEGG_ALZHEIMERS_DISEASE","up",1.56052853,0.0212194898,0.0324984985,119,185,11236,37,41
"Treg","KEGG","KEGG_GLUTATHIONE_METABOLISM","up",1.71713362,0.0212645088,0.0332187007,37,185,11236,37,41
"Treg","KEGG","KEGG_PPAR_SIGNALING_PATHWAY","up",1.70810215,0.0230830018,0.0359296347,40,185,11236,37,41
"Treg","KEGG","KEGG_STEROID_BIOSYNTHESIS","up",1.79740822,0.0257040019,0.0398248987,15,185,11236,37,41
"Treg","KEGG","KEGG_MAPK_SIGNALING_PATHWAY","up",1.46592218,0.0267076932,0.0417736784,183,185,11236,37,41
"Treg","KEGG","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","up",1.77438602,0.0275369223,0.0435781492,17,185,11236,37,41
"Treg","Reactome","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","down",-3.3930906,4.76595775e-30,1.70325386e-29,92,1572,11236,249,264
"Treg","Reactome","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","down",-3.24608874,4.51811935e-28,2.15290878e-27,118,1572,11236,249,264
"Treg","Reactome","REACTOME_SELENOAMINO_ACID_METABOLISM","down",-3.29731897,6.37977947e-28,3.11790487e-27,100,1572,11236,249,264
"Treg","Reactome","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","down",-3.25604982,4.58888064e-26,1.87425165e-25,99,1572,11236,249,264
"Treg","Reactome","REACTOME_NONSENSE_MEDIATED_DECAY_NMD","down",-3.14830795,1.24503501e-24,5.56186918e-24,114,1572,11236,249,264
"Treg","Reactome","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION","down",-3.06429552,2.20144811e-23,9.44101944e-23,133,1572,11236,249,264
"Treg","Reactome","REACTOME_NEUTROPHIL_DEGRANULATION","up",2.39619328,1.00619335e-18,4.57663192e-18,374,1572,11236,249,264
"Treg","Reactome","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","down",-2.93444429,8.39521421e-18,4.00036586e-17,110,1572,11236,249,264
"Treg","Reactome","REACTOME_CELLULAR_RESPONSE_TO_STARVATION","down",-2.79505058,1.57791681e-17,7.25032985e-17,145,1572,11236,249,264
"Treg","Reactome","REACTOME_INFLUENZA_INFECTION","down",-2.7528849,3.88292726e-17,1.73459648e-16,154,1572,11236,249,264
"Treg","Reactome","REACTOME_SIGNALING_BY_INTERLEUKINS","up",2.3103238,1.76946013e-16,8.18358757e-16,362,1572,11236,249,264
"Treg","Reactome","REACTOME_RRNA_PROCESSING","down",-2.58215865,1.12278052e-15,4.81509995e-15,196,1572,11236,249,264
"Treg","Reactome","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","down",-2.84979576,1.46521383e-13,5.04242892e-13,60,1572,11236,249,264
"Treg","Reactome","REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY","down",-2.85589656,1.01649109e-12,3.39054526e-12,37,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","down",-2.5155187,2.25807236e-12,7.565512e-12,141,1572,11236,249,264
"Treg","Reactome","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","down",-2.40234806,2.62962915e-12,9.01725682e-12,175,1572,11236,249,264
"Treg","Reactome","REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL","down",-2.57010467,2.77362412e-12,9.56683031e-12,138,1572,11236,249,264
"Treg","Reactome","REACTOME_INTERLEUKIN_10_SIGNALING","up",2.6440277,6.62011651e-10,1.73820601e-09,34,1572,11236,249,264
"Treg","Reactome","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","up",2.29461207,1.82213841e-09,4.3831736e-09,168,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION","up",2.46788397,5.48408068e-09,1.10416676e-08,81,1572,11236,249,264
"Treg","Reactome","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","up",2.09568669,8.01266971e-09,1.62526433e-08,262,1572,11236,249,264
"Treg","Reactome","REACTOME_CO_INHIBITION_BY_PD_1","up",2.24848722,1.71304465e-08,3.1690685e-08,141,1572,11236,249,264
"Treg","Reactome","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","up",2.31883491,3.1535489e-08,5.76028651e-08,108,1572,11236,249,264
"Treg","Reactome","REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY","down",-2.5385994,3.32689703e-08,6.13658623e-08,51,1572,11236,249,264
"Treg","Reactome","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","up",2.35258023,3.51149258e-08,6.67518182e-08,101,1572,11236,249,264
"Treg","Reactome","REACTOME_PROGRAMMED_CELL_DEATH","up",2.16969197,5.2926506e-08,9.93506167e-08,169,1572,11236,249,264
"Treg","Reactome","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","up",2.35304493,1.12863037e-07,1.99824247e-07,79,1572,11236,249,264
"Treg","Reactome","REACTOME_APOPTOSIS","up",2.19915293,1.13551957e-07,2.06594691e-07,142,1572,11236,249,264
"Treg","Reactome","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","down",-1.98087527,1.34407923e-07,2.46549209e-07,260,1572,11236,249,264
"Treg","Reactome","REACTOME_KEAP1_NFE2L2_PATHWAY","up",2.27831854,2.60258658e-07,4.33019992e-07,102,1572,11236,249,264
"Treg","Reactome","REACTOME_PROTEASOME_ASSEMBLY","up",2.41343515,2.64972592e-07,4.62635363e-07,49,1572,11236,249,264
"Treg","Reactome","REACTOME_TRANSLATION","down",-1.85666036,2.64972592e-07,4.62635363e-07,335,1572,11236,249,264
"Treg","Reactome","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","up",2.30004911,2.66349559e-07,4.75938874e-07,85,1572,11236,249,264
"Treg","Reactome","REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274","up",2.42149156,2.93453683e-07,5.28255347e-07,51,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC","up",2.46569594,3.54630634e-07,6.4287183e-07,36,1572,11236,249,264
"Treg","Reactome","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","up",2.19781548,4.06896471e-07,7.3216603e-07,128,1572,11236,249,264
"Treg","Reactome","REACTOME_INTERFERON_SIGNALING","up",1.96998687,6.87795254e-07,1.18885436e-06,239,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY","up",2.04141344,7.62359748e-07,1.33589107e-06,190,1572,11236,249,264
"Treg","Reactome","REACTOME_GLUCONEOGENESIS","up",2.38090779,1.55019527e-06,2.67451295e-06,17,1572,11236,249,264
"Treg","Reactome","REACTOME_ABC_TRANSPORTER_DISORDERS","up",2.33573113,1.60427839e-06,2.79675914e-06,52,1572,11236,249,264
"Treg","Reactome","REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G","up",2.36856043,1.65857836e-06,2.9279992e-06,37,1572,11236,249,264
"Treg","Reactome","REACTOME_METABOLISM_OF_POLYAMINES","up",2.39194802,1.67749505e-06,2.97977191e-06,43,1572,11236,249,264
"Treg","Reactome","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","up",2.37486383,1.91873167e-06,3.39972421e-06,53,1572,11236,249,264
"Treg","Reactome","REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2","up",2.25659416,1.91873167e-06,3.40920285e-06,77,1572,11236,249,264
"Treg","Reactome","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","up",2.22986975,1.93356776e-06,3.49390503e-06,82,1572,11236,249,264
"Treg","Reactome","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","up",2.35830884,1.99704564e-06,3.66819133e-06,37,1572,11236,249,264
"Treg","Reactome","REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274","up",2.35553859,3.12630281e-06,5.73574533e-06,44,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION","up",2.1104512,3.12630281e-06,5.73574533e-06,123,1572,11236,249,264
"Treg","Reactome","REACTOME_DEGRADATION_OF_DVL","up",2.31573142,6.6797404e-06,1.16390838e-05,40,1572,11236,249,264
"Treg","Reactome","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES","up",1.91704767,7.48833176e-06,1.31831208e-05,206,1572,11236,249,264
"Treg","Reactome","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","up",2.01061569,8.54026653e-06,1.50393977e-05,151,1572,11236,249,264
"Treg","Reactome","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","up",2.15654575,1.69536919e-05,2.64758469e-05,78,1572,11236,249,264
"Treg","Reactome","REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE","down",-2.10436031,1.83712078e-05,2.87579154e-05,96,1572,11236,249,264
"Treg","Reactome","REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","up",2.24058685,1.89549413e-05,2.99944528e-05,46,1572,11236,249,264
"Treg","Reactome","REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","up",2.27654009,2.20576402e-05,3.466161e-05,41,1572,11236,249,264
"Treg","Reactome","REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION","up",2.27502636,2.27457913e-05,3.59535765e-05,41,1572,11236,249,264
"Treg","Reactome","REACTOME_HEDGEHOG_OFF_STATE","up",2.09115466,2.73468362e-05,4.26874907e-05,80,1572,11236,249,264
"Treg","Reactome","REACTOME_CELL_JUNCTION_ORGANIZATION","up",1.94616644,2.78602884e-05,4.40830362e-05,162,1572,11236,249,264
"Treg","Reactome","REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21","up",2.20127267,3.18358335e-05,5.04714507e-05,48,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION","up",1.97145839,3.19170879e-05,5.10738863e-05,130,1572,11236,249,264
"Treg","Reactome","REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1","up",2.24667882,3.59925548e-05,5.74829505e-05,40,1572,11236,249,264
"Treg","Reactome","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","up",2.24510001,3.61946082e-05,5.85388511e-05,40,1572,11236,249,264
"Treg","Reactome","REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","up",1.88198813,3.87404598e-05,6.30424071e-05,171,1572,11236,249,264
"Treg","Reactome","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","up",2.1057649,3.87404598e-05,6.3291575e-05,81,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","up",2.23636313,4.22728856e-05,6.8911163e-05,43,1572,11236,249,264
"Treg","Reactome","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS","up",2.11550929,4.60567035e-05,7.59678685e-05,62,1572,11236,249,264
"Treg","Reactome","REACTOME_HEDGEHOG_LIGAND_BIOGENESIS","up",2.22447946,4.75435766e-05,7.82407225e-05,43,1572,11236,249,264
"Treg","Reactome","REACTOME_HEDGEHOG_ON_STATE","up",2.15617069,5.06922416e-05,8.40895401e-05,57,1572,11236,249,264
"Treg","Reactome","REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274","up",2.19797465,5.19099751e-05,8.70786665e-05,42,1572,11236,249,264
"Treg","Reactome","REACTOME_DISEASES_OF_METABOLISM","up",1.88429836,5.25908524e-05,8.91960091e-05,163,1572,11236,249,264
"Treg","Reactome","REACTOME_SIGNALING_BY_NOTCH4","up",2.15192848,5.47532771e-05,9.35559054e-05,64,1572,11236,249,264
"Treg","Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","up",2.0503978,5.51162447e-05,9.5182047e-05,80,1572,11236,249,264
"Treg","Reactome","REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS","up",2.25108239,5.97627114e-05,0.000103769523,39,1572,11236,249,264
"Treg","Reactome","REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS","up",1.97238663,5.97627114e-05,0.00010466808,133,1572,11236,249,264
"Treg","Reactome","REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS","up",2.21670951,6.04886263e-05,0.000107553061,41,1572,11236,249,264
"Treg","Reactome","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","up",2.03153765,6.04886263e-05,0.000108086865,88,1572,11236,249,264
"Treg","Reactome","REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D","up",2.18436587,6.33062711e-05,0.000113121702,37,1572,11236,249,264
"Treg","Reactome","REACTOME_PCP_CE_PATHWAY","up",2.09838956,7.21907698e-05,0.000127768828,63,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS","up",2.11595169,7.67332913e-05,0.000136681849,72,1572,11236,249,264
"Treg","Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","up",1.8859417,8.83537128e-05,0.000154028163,140,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_CDH1_FUNCTION","up",2.12337137,0.000104614454,0.000179723969,55,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_APOPTOSIS","up",2.19740958,0.0001073835,0.000186206097,38,1572,11236,249,264
"Treg","Reactome","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS","up",2.12208785,0.000127343177,0.000213931803,49,1572,11236,249,264
"Treg","Reactome","REACTOME_SIGNALING_BY_HEDGEHOG","up",1.97967901,0.000132469027,0.000224039434,104,1572,11236,249,264
"Treg","Reactome","REACTOME_MAPK1_MAPK3_SIGNALING","up",1.7885823,0.000142158348,0.000241925844,180,1572,11236,249,264
"Treg","Reactome","REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A","up",2.11317474,0.000149961047,0.000256768447,49,1572,11236,249,264
"Treg","Reactome","REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING","up",2.11200335,0.000163563708,0.000279424193,50,1572,11236,249,264
"Treg","Reactome","REACTOME_REGULATION_OF_RAS_BY_GAPS","up",2.0998316,0.000181813075,0.000304954963,49,1572,11236,249,264
"Treg","Reactome","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","up",2.04351489,0.000205439295,0.000336822415,59,1572,11236,249,264
"Treg","Reactome","REACTOME_DOWNSTREAM_TCR_SIGNALING","up",2.0094223,0.0002055655,0.00033820122,79,1572,11236,249,264
"Treg","Reactome","REACTOME_INTERFERON_GAMMA_SIGNALING","up",1.99397432,0.000209350209,0.000347366483,83,1572,11236,249,264
"Treg","Reactome","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA","up",2.08916407,0.000210193344,0.000351700856,54,1572,11236,249,264
"Treg","Reactome","REACTOME_CELL_CELL_COMMUNICATION","up",1.82281071,0.00021927818,0.000369011975,186,1572,11236,249,264
"Treg","Reactome","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","up",1.88323943,0.000247146683,0.000410946755,131,1572,11236,249,264
