population,tf,network_symbol,matrix_symbol,mor,resolution,focus_tf
Tcon,ATF4,DDR2,TKT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CEBPB,DDR2,TKT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CEBPG,DDR2,TKT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR1H3,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZIC2,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RORA,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,POU3F1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RELA,RAPSN,FADS2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HR,RAPSN,FADS2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HNF4A,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXM1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HNF1A,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXA2,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ERG,EGFL7,NEU1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GATA2,EGFL7,NEU1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR1H3,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR1H4,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TCF12,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,EBF1,TAC4,HK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR6A1,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFE2L2,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TP53,RRAD,RAD1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXO1,IAPP,DAP,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HIF1A,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,HSF2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFE2L2,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TTF1,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NCOA2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SP1,DOK7,FADS3,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFATC1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,EGR1,RRAD,RAD1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TP53,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,USF1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,USF2,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYC,IGF2BP1,ZBP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT3,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,ID1,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SP7,NELL1,NRP1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TFAM,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RARA,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZBTB16,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYB,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR2C2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HNF4A,SOAT2,ACAT2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AHR,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFE2L2,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,KLF11,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ESR1,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GFI1,PRG2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ATF4,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZNF699,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PPARG,MOGAT1,MGAT1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TAL1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GRHL2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CRX,IGF2BP1,ZBP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HIF1A,IGF2BP1,ZBP1,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,STAT3,PGF,PIGF,-1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,DNMT1,SFTPA2,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TP63,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,EGR2,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SMAD2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,DNMT1,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SPI1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CREB1,KCNA5,HK2,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,CAMTA1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PPARA,MBL2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFAT5,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HOXB13,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,KLF4,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFAT5,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SMAD4,CCL15,SCYL3,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,EZH2,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ATF4,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PPARG,MRAP,FGD2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TP53,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HIC1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT1,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NEUROD4,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,VENTX,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HSF1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,XBP1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,IRF1,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUN,MRAP,FGD2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXA1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUN,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MAX,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,THRA,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYC,THPO,TPO,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SP1,ADRA2A,ZNF32,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HOXB7,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ISL1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFATC2,RNASE3,RAF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FEZF2,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SP1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYBL2,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,THRB,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PAX6,PPY,PNP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NEUROD1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NKX6-1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PAX6,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CUX1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GATA2,PRG2,MBP,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MEF2A,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MEF2C,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MEF2D,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUN,THPO,TPO,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AR,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ESR1,MB,PVALB,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUN,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUND,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYC,CCL14,SCYL2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SP3,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NKX2-1,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOSL1,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,BRCA1,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CEBPE,PRG2,MBP,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CIITA,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CTCF,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,EP300,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXA1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXA2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXP2,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GATA4,FCGR3B,FCGR3A,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GATA4,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYBL2,PSG1,SP1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,NFKB1,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,NFKB1,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,OTX2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,POU3F2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PPARG,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PTF1A,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RELA,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RELA,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RELA,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RELA,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RFX5,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RFXANK,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RFXAP,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SF1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SP1,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SPI1,PRG2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT1,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT5A,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT5B,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TBP,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TCF4,DEFA6,DEF6,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TP53,ANTXR1,ATR,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TWIST1,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TWIST2,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,VDR,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,WT1,NR5A1,SF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,YBX1,SLC6A4,HTT,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,YY1,FCGR3B,FCGR3A,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZMYND11,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZNF300,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI1,AMH,MIF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI1,ARTN,NBN,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI1,FA2H,FAAH,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI1,SMOC2,SMAP2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT3,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,CTNNB1,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CTNNB1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CTNNB1,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CTNNB1,NPPC,CNP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI2,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI2,RNASE3,RAF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SREBF1,GLYAT,CAT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TCF7L2,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,LEF1,NPPC,CNP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT5A,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT5A,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT5B,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT5B,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,THRB,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FEV,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PAX8,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYBL2,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NKX6-3,GKN1,CA11,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TSC22D1,NPPC,CNP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TCF21,NR5A1,SF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZNF140,FCGR3B,FCGR3A,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXP3,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MEF2C,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MEF2A,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MEF2D,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,POU2F1,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFATC2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFATC3,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,IRF3,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZNF804A,MGAM,MGA,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CASZ1,EGFL7,NEU1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZNF91,FCGR3B,FCGR3A,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,IRF2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RELA,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB1,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,MAFK,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOS,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUN,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,STAT6,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,IRF5,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,YY1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,BCL6,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,POU2F1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,LMX1B,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TWIST1,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ARNT,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,EHF,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NKX6-1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FLI1,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MAFF,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ZFP64,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOSL2,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AHR,SLCO1B1,LST1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,BMAL1,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ATF6,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CEBPD,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CLOCK,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ESR1,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ESRRA,SFTPA2,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOS,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXM1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,FOXO3,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GATA4,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GATA6,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,GLI1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HAND2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HES1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HEY1,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HIF1A,KCNA5,HK2,-1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,HOXB3,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,HSF1,KCNA5,HK2,1,rejected_symbol_belongs_to_another_gene,TRUE
Tcon,IRF4,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUN,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MAFB,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MAX,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYB,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MYCN,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NEUROG3,MYT1,MTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NCOA2,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NCOA3,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFE2L2,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NKX2-1,SFTPA2,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NKX2-1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR1I3,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR3C1,SFTPA1,PSAP,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR3C2,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR3C2,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR4A1,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR4A2,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NR4A3,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PAX6,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PAX8,FOXE1,TTF2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PITX2,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PPARD,IL6,HGF,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PPARG,MMP12,MME,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RELA,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SP1,MB,PVALB,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SPI1,THPO,TPO,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SPIC,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SREBF1,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TP53,TP53TG3E,TP53TG3D,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,USF1,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,JUN,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,RUNX2,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,ESRRA,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NKX2-2,PPY,PNP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,MEF2C,CSRP3,LMO4,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,SOX2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,TAL1,PTPRU,PTPRO,-1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,PKNOX1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,CTCF,MB,PVALB,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,IL6,HGF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,TACR1,SPR,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,NTN1,NET1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,TAC4,HK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,RAPSN,FADS2,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,KRT9,EPPK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,NFKB,KCNA4,HK1,1,rejected_symbol_belongs_to_another_gene,FALSE
Tcon,AP1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TFAP2A,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HSF2,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR5A1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EGR1,MMP12,MME,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPB,PRG2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GATA1,PRG2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
