query_name,population,gate,gse,gpl,pctVar,pval,size,rank
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE163633,GPL16791,5.44299576316013,,499,153
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE229791,GPL24676,5.4365255779897,,658,154
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE145647,GPL24676,5.43292193287556,,593,155
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE145648,GPL24676,5.43292193287556,,593,156
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE154451,GPL24676,5.39112926207349,,571,157
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE232853,GPL24676,5.38429142366925,,415,158
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE162500,GPL24676,5.3732299439827,,532,159
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE130836,GPL23227,5.36712491296815,,607,160
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE199413,GPL24676,5.36440959847278,,562,161
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE102492,GPL17303,5.36148218406786,,662,162
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE16395,GPL570,5.35551173328436,,555,163
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE15659,GPL570,5.34950558745161,,306,164
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE239859,GPL24676,5.3386914543474,,509,165
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE173667,GPL18460,5.33760145687562,,425,166
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE79338,GPL15520,5.33463978669427,,535,167
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE154474,GPL11154,5.31428632200889,,622,168
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE165849,GPL24676,5.3047516043622,,531,169
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE174279,GPL24676,5.29224280100686,,501,170
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE174282,GPL24676,5.29224280100686,,501,171
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE167296,GPL21290,5.28751453538792,,593,172
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE120101,GPL17303,5.28399199528382,,551,173
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE66385,GPL16791,5.26978573878199,,423,174
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE131525,GPL16791,5.26695577610477,,429,175
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE131527,GPL16791,5.26547589467201,,449,176
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE180705,GPL18573,5.26103563038811,,581,177
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE139327,GPL18573,5.26075784194406,,598,178
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE229861,GPL22790,5.23557449026732,,553,179
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE216330,GPL11154,5.23068263537196,,598,180
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE202919,GPL24676,5.2280772087561,,591,181
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE226391,GPL24676,5.2280772087561,,591,182
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE112341,GPL16791,5.22243650503267,,440,183
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE6053,GPL571,5.21965198603167,,645,184
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE87419,GPL18573,5.20024740195813,,521,185
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE87424,GPL18573,5.20024740195813,,521,186
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE109182,GPL10999,5.18752235648463,,558,187
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE222740,GPL24676,5.18510417691411,,505,188
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE45504,GPL11154,5.1758760207092,,495,189
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE45505,GPL11154,5.1758760207092,,495,190
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE172557,GPL20301,5.17499422241,,550,191
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE123290,GPL20301,5.17170172659778,,546,192
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE93383,GPL11154,5.16601067308482,,433,193
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE233305,GPL24676,5.11403268489352,,587,194
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE145862,GPL18573,5.09912567584163,,632,195
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE107981,GPL20301,5.09800985346674,,278,196
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE216704,GPL24676,5.09529504640153,,648,197
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE216705,GPL24676,5.09529504640153,,648,198
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE104854,GPL17303,5.09092613942993,,643,199
tcon_up_fdr_logfc,tcon,fdr_logfc,GSE149689,GPL24676,5.08505851798533,,618,200
tcon_up_fdr_only,tcon,fdr_only,GSE118383,GPL15520,20.6537003149485,,2048,1
tcon_up_fdr_only,tcon,fdr_only,GSE173929,GPL24014,20.4375825417751,,2037,2
tcon_up_fdr_only,tcon,fdr_only,GSE216963,GPL24676,20.230892886303,,2137,3
tcon_up_fdr_only,tcon,fdr_only,GSE200469,GPL20301,19.8106366590973,,1982,4
tcon_up_fdr_only,tcon,fdr_only,GSE86566,GPL11154,19.5736160695125,,2054,5
tcon_up_fdr_only,tcon,fdr_only,GSE145284,GPL20301,19.5354678780691,,1983,6
tcon_up_fdr_only,tcon,fdr_only,GSE87419,GPL18573,19.4310152508487,,1945,7
tcon_up_fdr_only,tcon,fdr_only,GSE87424,GPL18573,19.4310152508487,,1945,8
tcon_up_fdr_only,tcon,fdr_only,GSE181061,GPL18573,19.4163249799028,,2098,9
tcon_up_fdr_only,tcon,fdr_only,GSE181064,GPL18573,19.4163249799028,,2098,10
tcon_up_fdr_only,tcon,fdr_only,GSE123290,GPL20301,19.3043452171738,,1989,11
tcon_up_fdr_only,tcon,fdr_only,GSE237034,GPL24676,19.2764037475161,,1966,12
tcon_up_fdr_only,tcon,fdr_only,GSE229861,GPL22790,19.209114015007,,2000,13
tcon_up_fdr_only,tcon,fdr_only,GSE110390,GPL18573,19.12846834997,,1944,14
tcon_up_fdr_only,tcon,fdr_only,GSE158317,GPL16791,19.0536215266135,,1982,15
tcon_up_fdr_only,tcon,fdr_only,GSE202919,GPL24676,19.0149735390379,,1976,16
tcon_up_fdr_only,tcon,fdr_only,GSE226391,GPL24676,19.0149735390379,,1976,17
tcon_up_fdr_only,tcon,fdr_only,GSE79338,GPL15520,18.9516641894894,,1895,18
tcon_up_fdr_only,tcon,fdr_only,GSE166657,GPL11154,18.9058399237542,,1830,19
tcon_up_fdr_only,tcon,fdr_only,GSE216704,GPL24676,18.7116831751097,,2124,20
tcon_up_fdr_only,tcon,fdr_only,GSE216705,GPL24676,18.7116831751097,,2124,21
tcon_up_fdr_only,tcon,fdr_only,GSE210356,GPL24676,18.6971423793044,,1975,22
tcon_up_fdr_only,tcon,fdr_only,GSE227392,GPL20795,18.6746357990613,,1819,23
tcon_up_fdr_only,tcon,fdr_only,GSE109182,GPL10999,18.6389717357252,,2000,24
tcon_up_fdr_only,tcon,fdr_only,GSE229791,GPL24676,18.5136154987048,,2178,25
tcon_up_fdr_only,tcon,fdr_only,GSE164381,GPL24676,18.4971911849171,,1911,26
tcon_up_fdr_only,tcon,fdr_only,GSE228870,GPL11154,18.4454246507227,,1278,27
tcon_up_fdr_only,tcon,fdr_only,GSE152908,GPL18573,18.3482903628755,,1296,28
tcon_up_fdr_only,tcon,fdr_only,GSE181881,GPL24676,18.312919568725,,1948,29
tcon_up_fdr_only,tcon,fdr_only,GSE110268,GPL20301,18.1883289485217,,1972,30
tcon_up_fdr_only,tcon,fdr_only,GSE227391,GPL20795,18.0811120771643,,1817,31
tcon_up_fdr_only,tcon,fdr_only,GSE225369,GPL24676,18.0352710322968,,1877,32
tcon_up_fdr_only,tcon,fdr_only,GSE136451,GPL24676,17.9977373905254,,1881,33
tcon_up_fdr_only,tcon,fdr_only,GSE145862,GPL18573,17.9889016306502,,2099,34
tcon_up_fdr_only,tcon,fdr_only,GSE130870,GPL18573,17.8711022720358,,1712,35
tcon_up_fdr_only,tcon,fdr_only,GSE79029,GPL11154,17.8590458567188,,1964,36
tcon_up_fdr_only,tcon,fdr_only,GSE79032,GPL11154,17.8590458567188,,1964,37
tcon_up_fdr_only,tcon,fdr_only,GSE165645,GPL24676,17.7889927506436,,2040,38
tcon_up_fdr_only,tcon,fdr_only,GSE240772,GPL15520,17.7889920899358,,1777,39
tcon_up_fdr_only,tcon,fdr_only,GSE240774,GPL15520,17.7889920899358,,1777,40
tcon_up_fdr_only,tcon,fdr_only,GSE145647,GPL24676,17.6004006491415,,1932,41
tcon_up_fdr_only,tcon,fdr_only,GSE145648,GPL24676,17.6004006491415,,1932,42
tcon_up_fdr_only,tcon,fdr_only,GSE220730,GPL16791,17.5100608501954,,1956,43
tcon_up_fdr_only,tcon,fdr_only,GSE142811,GPL11154,17.497382742593,,1889,44
tcon_up_fdr_only,tcon,fdr_only,GSE44267,GPL11154,17.4575578033207,,1872,45
tcon_up_fdr_only,tcon,fdr_only,GSE214361,GPL24676,17.3572189826339,,1924,46
tcon_up_fdr_only,tcon,fdr_only,GSE234357,GPL24676,17.2370630348645,,2061,47
tcon_up_fdr_only,tcon,fdr_only,GSE232073,GPL24676,17.1590161155955,,1935,48
tcon_up_fdr_only,tcon,fdr_only,GSE232074,GPL24676,17.1590161155955,,1935,49
tcon_up_fdr_only,tcon,fdr_only,GSE232161,GPL24676,17.1358030739573,,1824,50
tcon_up_fdr_only,tcon,fdr_only,GSE82061,GPL11154,17.0526108138205,,1921,51
tcon_up_fdr_only,tcon,fdr_only,GSE166148,GPL16791,17.0146365821651,,1841,52
tcon_up_fdr_only,tcon,fdr_only,GSE166150,GPL16791,17.0146365821651,,1841,53
tcon_up_fdr_only,tcon,fdr_only,GSE128359,GPL11154,16.9782777719083,,1727,54
tcon_up_fdr_only,tcon,fdr_only,GSE192740,GPL20301,16.9346746996937,,2022,55
tcon_up_fdr_only,tcon,fdr_only,GSE192742,GPL20301,16.9346746996937,,2022,56
tcon_up_fdr_only,tcon,fdr_only,GSE210943,GPL24676,16.8808288548578,,2006,57
tcon_up_fdr_only,tcon,fdr_only,GSE195542,GPL20301,16.8642670078264,,2040,58
tcon_up_fdr_only,tcon,fdr_only,GSE223305,GPL18573,16.8389800668099,,2107,59
tcon_up_fdr_only,tcon,fdr_only,GSE79544,GPL18573,16.8370946595576,,1658,60
tcon_up_fdr_only,tcon,fdr_only,GSE260516,GPL24676,16.7740055811325,,1924,61
tcon_up_fdr_only,tcon,fdr_only,GSE189651,GPL24676,16.7428570483099,,1922,62
tcon_up_fdr_only,tcon,fdr_only,GSE53080,GPL11154,16.7330407400326,,1480,63
tcon_up_fdr_only,tcon,fdr_only,GSE53081,GPL11154,16.7330407400326,,1480,64
tcon_up_fdr_only,tcon,fdr_only,GSE237817,GPL18573,16.7134490439506,,1748,65
tcon_up_fdr_only,tcon,fdr_only,GSE76661,GPL11154,16.7024122106887,,2030,66
tcon_up_fdr_only,tcon,fdr_only,GSE66627,GPL11154,16.6563125881118,,1918,67
tcon_up_fdr_only,tcon,fdr_only,GSE181533,GPL24676,16.6496293642687,,2027,68
tcon_up_fdr_only,tcon,fdr_only,GSE107838,GPL21311,16.6227999126752,,1939,69
tcon_up_fdr_only,tcon,fdr_only,GSE160957,GPL18573,16.6119010723847,,1818,70
tcon_up_fdr_only,tcon,fdr_only,GSE174749,GPL21697,16.517629184135,,1868,71
tcon_up_fdr_only,tcon,fdr_only,GSE101157,GPL20301,16.5122362890497,,1785,72
tcon_up_fdr_only,tcon,fdr_only,GSE193517,GPL24676,16.4757615662652,,2003,73
tcon_up_fdr_only,tcon,fdr_only,GSE153887,GPL24676,16.4682862104992,,1873,74
tcon_up_fdr_only,tcon,fdr_only,GSE205319,GPL18573,16.4672686736007,,1922,75
tcon_up_fdr_only,tcon,fdr_only,GSE245463,GPL24676,16.455731721092,,1845,76
tcon_up_fdr_only,tcon,fdr_only,GSE120101,GPL17303,16.1567372843547,,1703,77
tcon_up_fdr_only,tcon,fdr_only,GSE158115,GPL16791,16.1554993187173,,1979,78
tcon_up_fdr_only,tcon,fdr_only,GSE150084,GPL24676,16.1257250270377,,1927,79
tcon_up_fdr_only,tcon,fdr_only,GSE197658,GPL24676,16.1041470805897,,1896,80
tcon_up_fdr_only,tcon,fdr_only,GSE97709,GPL17303,16.09074421596,,1774,81
tcon_up_fdr_only,tcon,fdr_only,GSE158702,GPL24676,16.0537038346381,,1873,82
tcon_up_fdr_only,tcon,fdr_only,GSE158704,GPL24676,16.0537038346381,,1873,83
tcon_up_fdr_only,tcon,fdr_only,GSE197764,GPL11154,16.0530086965394,,1870,84
tcon_up_fdr_only,tcon,fdr_only,GSE200039,GPL20301,16.049415477273,,1902,85
tcon_up_fdr_only,tcon,fdr_only,GSE70061,GPL11154,16.0425214058305,,1711,86
tcon_up_fdr_only,tcon,fdr_only,GSE164505,GPL24676,16.0133884562598,,1834,87
tcon_up_fdr_only,tcon,fdr_only,GSE164506,GPL24676,16.0133884562598,,1834,88
tcon_up_fdr_only,tcon,fdr_only,GSE238120,GPL24676,16.001362865811,,1899,89
tcon_up_fdr_only,tcon,fdr_only,GSE219030,GPL18573,15.9969338747108,,1913,90
tcon_up_fdr_only,tcon,fdr_only,GSE148837,GPL24676,15.9104999968022,,2063,91
tcon_up_fdr_only,tcon,fdr_only,GSE40243,GPL11154,15.868649629582,,1973,92
tcon_up_fdr_only,tcon,fdr_only,GSE191089,GPL24676,15.8600226493675,,1916,93
tcon_up_fdr_only,tcon,fdr_only,GSE112279,GPL11154,15.8443626627787,,1965,94
tcon_up_fdr_only,tcon,fdr_only,GSE138113,GPL18573,15.8192082992973,,1860,95
tcon_up_fdr_only,tcon,fdr_only,GSE138115,GPL18573,15.8192082992973,,1860,96
tcon_up_fdr_only,tcon,fdr_only,GSE224044,GPL16791,15.776054715504,,1981,97
tcon_up_fdr_only,tcon,fdr_only,GSE185795,GPL24676,15.7622306724846,,1813,98
tcon_up_fdr_only,tcon,fdr_only,GSE139816,GPL16791,15.7172131765206,,1788,99
tcon_up_fdr_only,tcon,fdr_only,GSE139817,GPL16791,15.7172131765206,,1788,100
tcon_up_fdr_only,tcon,fdr_only,GSE229791,GPL18573,15.7105925433172,,2153,101
tcon_up_fdr_only,tcon,fdr_only,GSE164996,GPL20301,15.6642901556615,,1854,102
tcon_up_fdr_only,tcon,fdr_only,GSE105792,GPL16791,15.5706584202006,,1867,103
tcon_up_fdr_only,tcon,fdr_only,GSE134377,GPL16791,15.5528103775924,,1920,104
tcon_up_fdr_only,tcon,fdr_only,GSE134392,GPL16791,15.5528103775924,,1920,105
tcon_up_fdr_only,tcon,fdr_only,GSE108149,GPL11154,15.5346403874162,,1893,106
tcon_up_fdr_only,tcon,fdr_only,GSE140071,GPL11154,15.5157174209002,,1939,107
tcon_up_fdr_only,tcon,fdr_only,GSE85403,GPL11154,15.5034017941923,,1950,108
tcon_up_fdr_only,tcon,fdr_only,GSE121327,GPL15520,15.4104751548105,,2006,109
tcon_up_fdr_only,tcon,fdr_only,GSE207002,GPL24676,15.3390094539972,,2043,110
tcon_up_fdr_only,tcon,fdr_only,GSE174128,GPL16791,15.3384984000005,,1956,111
tcon_up_fdr_only,tcon,fdr_only,GSE150527,GPL11154,15.2382780716937,,1941,112
tcon_up_fdr_only,tcon,fdr_only,GSE220289,GPL24676,15.2163977882836,,2001,113
tcon_up_fdr_only,tcon,fdr_only,GSE78801,GPL18573,15.1853334267109,,1949,114
tcon_up_fdr_only,tcon,fdr_only,GSE201859,GPL24676,15.1727700339788,,1738,115
tcon_up_fdr_only,tcon,fdr_only,GSE251695,GPL24676,15.1727700339788,,1738,116
tcon_up_fdr_only,tcon,fdr_only,GSE175520,GPL21697,15.159265309158,,1904,117
tcon_up_fdr_only,tcon,fdr_only,GSE213558,GPL16791,15.1544715929025,,1689,118
tcon_up_fdr_only,tcon,fdr_only,GSE228465,GPL18573,15.1424199949488,,1671,119
tcon_up_fdr_only,tcon,fdr_only,GSE185344,GPL24676,15.1374724657418,,1915,120
tcon_up_fdr_only,tcon,fdr_only,GSE250077,GPL24676,15.1221926952544,,1853,121
tcon_up_fdr_only,tcon,fdr_only,GSE116672,GPL18573,15.1099227661476,,1908,122
tcon_up_fdr_only,tcon,fdr_only,GSE176205,GPL20301,15.0937488856685,,1777,123
tcon_up_fdr_only,tcon,fdr_only,GSE101993,GPL11154,15.0919950222308,,1940,124
tcon_up_fdr_only,tcon,fdr_only,GSE232853,GPL24676,15.0831406610748,,1163,125
tcon_up_fdr_only,tcon,fdr_only,GSE117627,GPL20301,15.0660835353246,,1977,126
tcon_up_fdr_only,tcon,fdr_only,GSE147703,GPL18573,15.0296808150609,,1929,127
tcon_up_fdr_only,tcon,fdr_only,GSE59364,GPL11154,15.0052821533651,,2103,128
tcon_up_fdr_only,tcon,fdr_only,GSE59365,GPL11154,15.0052821533651,,2103,129
tcon_up_fdr_only,tcon,fdr_only,GSE111860,GPL18573,14.9983713922511,,1615,130
tcon_up_fdr_only,tcon,fdr_only,GSE237562,GPL24676,14.9440350744788,,2068,131
tcon_up_fdr_only,tcon,fdr_only,GSE111898,GPL16791,14.9161837531351,,1931,132
tcon_up_fdr_only,tcon,fdr_only,GSE108699,GPL18573,14.9094223677961,,1864,133
tcon_up_fdr_only,tcon,fdr_only,GSE171964,GPL20301,14.7946233785372,,1925,134
tcon_up_fdr_only,tcon,fdr_only,GSE72577,GPL11154,14.7698896649169,,1856,135
tcon_up_fdr_only,tcon,fdr_only,GSE155457,GPL20301,14.7560613354757,,1953,136
tcon_up_fdr_only,tcon,fdr_only,GSE198441,GPL20301,14.7024893121393,,1831,137
tcon_up_fdr_only,tcon,fdr_only,GSE223071,GPL24676,14.6862572224395,,2076,138
tcon_up_fdr_only,tcon,fdr_only,GSE168271,GPL24676,14.6716655034909,,1896,139
tcon_up_fdr_only,tcon,fdr_only,GSE185417,GPL16791,14.6479154512762,,1736,140
tcon_up_fdr_only,tcon,fdr_only,GSE104788,GPL16791,14.6256901825939,,1917,141
tcon_up_fdr_only,tcon,fdr_only,GSE121964,GPL11154,14.6136140415789,,1851,142
tcon_up_fdr_only,tcon,fdr_only,GSE115301,GPL20301,14.6042159493128,,1927,143
tcon_up_fdr_only,tcon,fdr_only,GSE219098,GPL24676,14.5332003958163,,1836,144
tcon_up_fdr_only,tcon,fdr_only,GSE218043,GPL20301,14.5256918184117,,1933,145
tcon_up_fdr_only,tcon,fdr_only,GSE89876,GPL11154,14.5177260726701,,2218,146
tcon_up_fdr_only,tcon,fdr_only,GSE185995,GPL18573,14.5037470657553,,1874,147
tcon_up_fdr_only,tcon,fdr_only,GSE159574,GPL20301,14.489318232283,,1887,148
tcon_up_fdr_only,tcon,fdr_only,GSE237633,GPL24676,14.4613444115688,,1800,149
tcon_up_fdr_only,tcon,fdr_only,GSE143215,GPL11154,14.4344292946021,,1697,150
tcon_up_fdr_only,tcon,fdr_only,GSE194315,GPL24676,14.4121371500416,,1899,151
tcon_up_fdr_only,tcon,fdr_only,GSE170673,GPL24676,14.3547605145419,,2081,152
tcon_up_fdr_only,tcon,fdr_only,GSE182239,GPL11154,14.3480419718214,,2094,153
tcon_up_fdr_only,tcon,fdr_only,GSE173807,GPL24676,14.3419049414118,,1983,154
tcon_up_fdr_only,tcon,fdr_only,GSE228240,GPL16791,14.326667611793,,1868,155
tcon_up_fdr_only,tcon,fdr_only,GSE87712,GPL16791,14.3088627205086,,1866,156
tcon_up_fdr_only,tcon,fdr_only,GSE251913,GPL24676,14.2813809340557,,1876,157
tcon_up_fdr_only,tcon,fdr_only,GSE199729,GPL11154,14.279181853573,,1985,158
tcon_up_fdr_only,tcon,fdr_only,GSE81493,GPL18573,14.2635471403788,,1985,159
tcon_up_fdr_only,tcon,fdr_only,GSE235604,GPL24676,14.2609041490245,,2075,160
tcon_up_fdr_only,tcon,fdr_only,GSE175821,GPL20301,14.2502762333373,,1953,161
tcon_up_fdr_only,tcon,fdr_only,GSE86159,GPL16791,14.2381771661558,,1887,162
tcon_up_fdr_only,tcon,fdr_only,GSE204980,GPL24676,14.2225803309293,,1897,163
tcon_up_fdr_only,tcon,fdr_only,GSE207057,GPL11154,14.2060818729371,,2002,164
tcon_up_fdr_only,tcon,fdr_only,GSE179373,GPL24676,14.164700492995,,2025,165
tcon_up_fdr_only,tcon,fdr_only,GSE161559,GPL18573,14.1282842458787,,1911,166
tcon_up_fdr_only,tcon,fdr_only,GSE190564,GPL24676,14.0654754036442,,2101,167
tcon_up_fdr_only,tcon,fdr_only,GSE212212,GPL24676,14.0623127093929,,1947,168
tcon_up_fdr_only,tcon,fdr_only,GSE64332,GPL18460,14.0607661189006,,1764,169
tcon_up_fdr_only,tcon,fdr_only,GSE192881,GPL20301,14.0597945940192,,1943,170
tcon_up_fdr_only,tcon,fdr_only,GSE192882,GPL20301,14.0597945940192,,1943,171
tcon_up_fdr_only,tcon,fdr_only,GSE72333,GPL10332,14.0403277860196,,1865,172
tcon_up_fdr_only,tcon,fdr_only,GSE37378,GPL10999,13.9842258098092,,2040,173
tcon_up_fdr_only,tcon,fdr_only,GSE182085,GPL20795,13.9714993625033,,1512,174
tcon_up_fdr_only,tcon,fdr_only,GSE96999,GPL15520,13.9563859444306,,1542,175
tcon_up_fdr_only,tcon,fdr_only,GSE211934,GPL24676,13.9424562094071,,1834,176
tcon_up_fdr_only,tcon,fdr_only,GSE180578,GPL24676,13.9179215413965,,2031,177
tcon_up_fdr_only,tcon,fdr_only,GSE193911,GPL24676,13.9115521112918,,2045,178
tcon_up_fdr_only,tcon,fdr_only,GSE145328,GPL20301,13.8946443934899,,2107,179
tcon_up_fdr_only,tcon,fdr_only,GSE146649,GPL570,13.8718814425964,,1897,180
tcon_up_fdr_only,tcon,fdr_only,GSE71327,GPL16791,13.8668873022417,,1912,181
tcon_up_fdr_only,tcon,fdr_only,GSE226428,GPL24676,13.8466382454376,,1666,182
tcon_up_fdr_only,tcon,fdr_only,GSE99089,GPL20301,13.8243786456805,,1971,183
tcon_up_fdr_only,tcon,fdr_only,GSE223496,GPL24676,13.7965028409951,,1878,184
tcon_up_fdr_only,tcon,fdr_only,GSE233305,GPL24676,13.7891465586531,,1578,185
tcon_up_fdr_only,tcon,fdr_only,GSE186460,GPL16791,13.763240232576,,1949,186
tcon_up_fdr_only,tcon,fdr_only,GSE218285,GPL20301,13.7391073570026,,1975,187
tcon_up_fdr_only,tcon,fdr_only,GSE187784,GPL21290,13.7207356517553,,1976,188
tcon_up_fdr_only,tcon,fdr_only,GSE132065,GPL16791,13.7162870754862,,1663,189
tcon_up_fdr_only,tcon,fdr_only,GSE247094,GPL21697,13.6967578158392,,1937,190
tcon_up_fdr_only,tcon,fdr_only,GSE249581,GPL21697,13.6967578158392,,1937,191
tcon_up_fdr_only,tcon,fdr_only,GSE130894,GPL16791,13.663332049801,,1829,192
tcon_up_fdr_only,tcon,fdr_only,GSE126085,GPL21697,13.6598778460934,,1973,193
tcon_up_fdr_only,tcon,fdr_only,GSE133629,GPL16791,13.6023721203743,,1896,194
tcon_up_fdr_only,tcon,fdr_only,GSE163829,GPL16791,13.5767062694297,,1715,195
tcon_up_fdr_only,tcon,fdr_only,GSE84273,GPL11154,13.5618825348829,,1948,196
tcon_up_fdr_only,tcon,fdr_only,GSE126757,GPL20301,13.5175185627913,,1683,197
tcon_up_fdr_only,tcon,fdr_only,GSE126758,GPL20301,13.5175185627913,,1683,198
tcon_up_fdr_only,tcon,fdr_only,GSE66756,GPL16791,13.503931245096,,1859,199
tcon_up_fdr_only,tcon,fdr_only,GSE216275,GPL20301,13.4988458341718,,1866,200
treg_up_fdr_logfc,treg,fdr_logfc,GSE110097,GPL18573,7.59606857390368,,380,1
treg_up_fdr_logfc,treg,fdr_logfc,GSE199729,GPL11154,7.29497797656266,,397,2
treg_up_fdr_logfc,treg,fdr_logfc,GSE114065,GPL20301,7.27642323094005,,335,3
treg_up_fdr_logfc,treg,fdr_logfc,GSE114135,GPL20301,7.27642323094005,,335,4
treg_up_fdr_logfc,treg,fdr_logfc,GSE173807,GPL24676,7.24907043316995,,372,5
treg_up_fdr_logfc,treg,fdr_logfc,GSE154741,GPL21290,7.23962402983794,,449,6
treg_up_fdr_logfc,treg,fdr_logfc,GSE147395,GPL21697,7.1700803659204,,398,7
treg_up_fdr_logfc,treg,fdr_logfc,GSE147398,GPL21697,7.1700803659204,,398,8
treg_up_fdr_logfc,treg,fdr_logfc,GSE53448,GPL6480,7.15540657958974,,450,9
treg_up_fdr_logfc,treg,fdr_logfc,GSE174860,GPL21290,6.75557290982855,,415,10
treg_up_fdr_logfc,treg,fdr_logfc,GSE153098,GPL16791,6.64951973174014,,378,11
treg_up_fdr_logfc,treg,fdr_logfc,GSE234450,GPL24676,6.42308557280175,,429,12
treg_up_fdr_logfc,treg,fdr_logfc,GSE139594,GPL16791,6.2673339647981,,392,13
treg_up_fdr_logfc,treg,fdr_logfc,GSE102751,GPL11154,6.22050371468212,,369,14
treg_up_fdr_logfc,treg,fdr_logfc,GSE64180,GPL6244,5.78578912556194,,417,15
treg_up_fdr_logfc,treg,fdr_logfc,GSE190349,GPL11154,5.76424448233804,,336,16
treg_up_fdr_logfc,treg,fdr_logfc,GSE227161,GPL16791,5.73701439180339,,437,17
treg_up_fdr_logfc,treg,fdr_logfc,GSE196463,GPL18460,5.63963153271598,,393,18
treg_up_fdr_logfc,treg,fdr_logfc,GSE194036,GPL24676,5.61556306037718,,361,19
treg_up_fdr_logfc,treg,fdr_logfc,GSE160097,GPL18573,5.57092207230512,,394,20
treg_up_fdr_logfc,treg,fdr_logfc,GSE217072,GPL11154,5.52669969617915,,409,21
treg_up_fdr_logfc,treg,fdr_logfc,GSE217088,GPL11154,5.52669969617915,,409,22
treg_up_fdr_logfc,treg,fdr_logfc,GSE226599,GPL24676,5.52243434541581,,409,23
treg_up_fdr_logfc,treg,fdr_logfc,GSE173625,GPL16791,5.34981925873291,,420,24
treg_up_fdr_logfc,treg,fdr_logfc,GSE141645,GPL20301,5.32158037953742,,353,25
treg_up_fdr_logfc,treg,fdr_logfc,GSE208042,GPL16791,5.23871481349451,,436,26
treg_up_fdr_logfc,treg,fdr_logfc,GSE208046,GPL16791,5.23871481349451,,436,27
treg_up_fdr_logfc,treg,fdr_logfc,GSE143982,GPL20795,5.23754575751783,,436,28
treg_up_fdr_logfc,treg,fdr_logfc,GSE143984,GPL20795,5.23754575751783,,436,29
treg_up_fdr_logfc,treg,fdr_logfc,GSE169339,GPL18573,5.21945666625502,,366,30
treg_up_fdr_logfc,treg,fdr_logfc,GSE161835,GPL18573,5.1854981394675,,365,31
treg_up_fdr_logfc,treg,fdr_logfc,GSE189230,GPL20301,5.17822971610823,,454,32
treg_up_fdr_logfc,treg,fdr_logfc,GSE189232,GPL20301,5.17822971610823,,454,33
treg_up_fdr_logfc,treg,fdr_logfc,GSE89134,GPL16791,5.04542953599469,,391,34
treg_up_fdr_logfc,treg,fdr_logfc,GSE35601,GPL6244,5.00968585767128,,395,35
treg_up_fdr_logfc,treg,fdr_logfc,GSE44956,GPL14550,4.95656153449138,,410,36
treg_up_fdr_logfc,treg,fdr_logfc,GSE81871,GPL16791,4.86429978589984,,337,37
treg_up_fdr_logfc,treg,fdr_logfc,GSE81874,GPL16791,4.86429978589984,,337,38
treg_up_fdr_logfc,treg,fdr_logfc,GSE182536,GPL16791,4.85055016242375,,312,39
